metabolite	name	kegg	chebi
MAM03448	Arginyl-Lysyl-Aspartate	nan	nan
MAM03449	Arginyl-Phenylalanine-Arginine	nan	nan
MAM03450	Arginyl-Prolyl-Methionine	nan	nan
MAM03451	Arginyl-Prolyl-Threonine	nan	nan
MAM03452	Arginyl-Seryl-Serine	nan	nan
MAM03453	Argtyrval	nan	nan
MAM03454	Arginyl-Valyl-Cysteine	nan	nan
MAM03455	Arginyl-Valyl-Tryptophan	nan	nan
MAM03456	Asparaginyl-Asparaginyl-Arginine	nan	nan
MAM03457	Asparaginyl-Cysteinyl-Cysteine	nan	nan
MAM03458	Asparaginyl-Methionyl-Proline	nan	nan
MAM03459	Asparaginyl-Phenylalanyl-Aspartate	nan	nan
MAM03460	Asparaginyl-Phenylalanyl-Cysteine	nan	nan
MAM03461	Asparaginyl-Tyrosyl-Glycine	nan	nan
MAM03462	Asparaginyl-Tyrosyl-Phenylalanine	nan	nan
MAM03463	Asparaginyl-Tyrosyl-Threonine	nan	nan
MAM03464	Asparaginyl-Alanyl-Arginine	nan	nan
MAM03465	Aspartyl-Asparaginyl-Glutamate	nan	nan
MAM03466	Aspartyl-Glutamate	nan	nan
MAM03467	Aspartyl-Glutamyl-Proline	nan	nan
MAM03468	Aspartyl-Glutamyl-Tryptophan	nan	nan
MAM03469	Aspartyl-Histidyl-Cysteine	nan	nan
MAM03470	Aspartyl-Histidyl-Proline	nan	nan
MAM03471	Aspartyl-Lysyl-Glutamate	nan	nan
MAM03472	Aspartyl-Lysyl-Histidine	nan	nan
MAM03473	Aspartyl-Methionyl-Aspartate	nan	nan
MAM03474	Aspartyl-Prolyl-Lysine	nan	nan
MAM03475	Aspartyl-Valyl-Asparagine	nan	nan
MAM03527	Cystyl-Asparaginyl-Methionine	nan	nan
MAM03528	Cystyl-Aspartyl-Phenylalanine	nan	nan
MAM03529	Cystyl-Cysteine	nan	nan
MAM03530	Cystyl-Glutaminyl-Methionine	nan	nan
MAM03531	Cystyl-Glutamyl-Histidine	nan	nan
MAM03532	Cystyl-Glutamyl-Tryptophan	nan	nan
MAM03533	Cystyl-Leucyl-Threonine	nan	nan
MAM03534	Cystyl-Seryl-Methionine	nan	nan
MAM03535	Cystyl-Tyrosyl-Asparagine	nan	nan
MAM03596	Glutaminyl-Asparaginyl-Glutamine	nan	nan
MAM03597	Glutaminyl-Histidyl-Histidine	nan	nan
MAM03598	Glutaminyl-Histidyl-Lysine	nan	nan
MAM03599	Glutaminyl-Lysyl-Lysine	nan	nan
MAM03600	Glutaminyl-Lysyl-Tryptophan	nan	nan
MAM03601	Glutaminyl-Prolyl-Glutamate	nan	nan
MAM03602	Glutaminyl-Tryptophanyl-Glutamate	nan	nan
MAM03603	Glutaminyl-Tyrosyl-Leucine	nan	nan
MAM03606	Glutaminyl-Arginyl-Leucine	nan	nan
MAM03607	Glutaminyl-Asparaginyl-Leucine	nan	nan
MAM03608	Glutamyl-Glutamate	nan	nan
MAM03609	Glutamyl-Isoleucyl-Lysine	nan	nan
MAM03610	Glutamyl-Leucine	nan	nan
MAM03611	Glutamyl-Methionine	nan	nan
MAM03612	Glutamyl-Methioninyl-Histidine	nan	nan
MAM03616	Glutamyl-Threonine	nan	nan
MAM03617	Glutamyl-Threonyl-Lysine	nan	nan
MAM03618	Glutamyl-Tryptophanyl-Alanine	nan	nan
MAM03624	Glycyl-Histidyl-Asparagine	nan	nan
MAM03625	Glycyl-Histidyl-Lysine	nan	nan
MAM03627	Glycyl-Lysyl-Cysteine	nan	nan
MAM03628	Glycyl-Lysyl-Phenylalanine	nan	nan
MAM03632	Glycyl-Tyrosyl-Lysine	nan	nan
MAM03633	Glycyl-Valyl-Histidine	nan	nan
MAM03662	Histidyl-Arginyl-Cysteine	nan	nan
MAM03663	Histidyl-Arginyl-Serine	nan	nan
MAM03664	Histidyl-Aspartate	nan	nan
MAM03665	Histidyl-Cystyl-Cysteine	nan	nan
MAM03666	Histidyl-Glutaminyl-Alanine	nan	nan
MAM03667	Histidyl-Glutamate	nan	nan
MAM03668	Histidyl-Glutamyl-Glutamine	nan	nan
MAM03669	Histidyl-Lysyl-Lysine	nan	nan
MAM03670	Histidyl-Histidyl-Lysine	nan	nan
MAM03671	Histidyl-Lysyl-Alanine	nan	nan
MAM03672	Histidyl-Lysyl-Glutamate	nan	nan
MAM03673	Histidyl-Lysyl-Isoleucine	nan	nan
MAM03674	Histidyl-Lysyl-Threonine	nan	nan
MAM03675	Histidyl-Lysyl-Valine	nan	nan
MAM03676	Histidyl-Methionine	nan	nan
MAM03677	Histidyl-Methionyl-Glutamine	nan	nan
MAM03678	Histidyl-Phenylalanyl-Arginine	nan	nan
MAM03679	Histidyl-Prolyl-Lysine	nan	nan
MAM03680	Histidyl-Tryptophanyl-Histidine	nan	nan
MAM03693	Isoleucyl-Arginyl-Isoleucine	nan	nan
MAM03694	Isoleucyl-Asparaginyl-Histidine	nan	nan
MAM03695	Isolecyl-Aspartate	nan	nan
MAM03696	Isolecyl-Glutaminyl-Glutamate	nan	nan
MAM03697	Isolecyl-Glycyl-Arginine	nan	nan
MAM03698	Isolecyl-Prolyl-Lysine	nan	nan
MAM03699	Isolecyl-Seryl-Arginine	nan	nan
MAM03700	Isolecyl-Tryptophanyl-Tyrosine	nan	nan
MAM03711	Leucyl-Alanyl-Arginine	nan	nan
MAM03712	Leucyl-Asparaginyl-Aspartate	nan	nan
MAM03713	Leucyl-Aspartyl-Lysine	nan	nan
MAM03716	Leucyl-Leucyl-Tryptophan	nan	nan
MAM03717	Leucyl-Proline	nan	nan
MAM03718	Leucyl-Prolyl-Arginine	nan	nan
MAM03719	Leucyl-Seryl-Tryptophan	nan	nan
MAM03720	Leucyl-Tryptophan	nan	nan
MAM03721	Leucyl-Tryptophanyl-Arginine	nan	nan
MAM03722	Leucyl-Tyrosyl-Tyrosine	nan	nan
MAM03723	Leucyl-Valine	nan	nan
MAM03738	Lysyl-Arginyl-Leucine	nan	nan
MAM03739	Lysyl-Cysteinyl-Histidine	nan	nan
MAM03740	Lysyl-Glutaminyl-Phenylalanine	nan	nan
MAM03741	Lysyl-Glutamyl-Glutamate	nan	nan
MAM03742	Lysyl-Lysyl-Lysine	nan	nan
MAM03743	Lysyl-Phenylalanyl-Isoleucine	nan	nan
MAM03744	Lysyl-Tryptophanyl-Arginine	nan	nan
MAM03745	Lysyl-Tyrosyl-Isoleucine	nan	nan
MAM03746	Lysyl-Valyl-Phenylalanine	nan	nan
MAM03747	Lysyl-Valyl-Tryptophan	nan	nan
MAM03760	Methionyl-Arginyl-Leucine	nan	nan
MAM03761	Methionyl-Asparaginyl-Tyrosine	nan	nan
MAM03762	Methionyl-Glutaminyl-Tyrosine	nan	nan
MAM03763	Methionyl-Glycyl-Arginine	nan	nan
MAM03764	Methionyl-Histidyl-Lysine	nan	nan
MAM03767	Methionyl-Methionyl-Isoleucine	nan	nan
MAM03768	Methionyl-Phenylalanyl-Arginine	nan	nan
MAM03769	Methionyl-Tryptophanyl-Phenylalanine	nan	nan
MAM03864	Phenylalanyl-Asparaginyl-Methionine	nan	nan
MAM03865	Phenylalanyl-Aspartate	nan	nan
MAM03866	Phenylalanyl-Glutaminyl-Phenylalanine	nan	nan
MAM03867	Phenylalanyl-Leucine	nan	nan
MAM03868	Phenylalanyl-Leucyl-Aspartate	nan	nan
MAM03869	Phenylalanyl-Leucyl-Histidine	nan	nan
MAM03870	Phenylalanyl-Lysyl-Alanine	nan	nan
MAM03871	Phenylalanyl-Lysyl-Proline	nan	nan
MAM03872	Phenylalanyl-Phenylalanine	nan	nan
MAM03873	Phenylalanyl-Phenylalaninyl-Asparagine	nan	nan
MAM03874	Phenylalanyl-Phenylalaninyl-Threonine	nan	nan
MAM03875	Phenylalanyl-Prolyl-Arginine	nan	nan
MAM03876	Phenylalanyl-Seryl-Tryptophan	nan	nan
MAM03877	Phenylalanyl-Threonyl-Lysine	nan	nan
MAM03878	Phenylalanyl-Tryptophanyl-Leucine	nan	nan
MAM03879	Phenylalanyl-Tyrosine	nan	nan
MAM03880	Phenylalanyl-Tyrosinyl-Glutamine	nan	nan
MAM03881	Phenylalanyl-Tyrosinyl-Lysine	nan	nan
MAM03888	Prolyl-Arginyl-Aspartate	nan	nan
MAM03889	Prolyl-Arginyl-Cysteine	nan	nan
MAM03890	Prolyl-Asparaginyl-Cysteine	nan	nan
MAM03891	Prolyl-Cysteine	nan	nan
MAM03894	Prolyl-Glutaminyl-Proline	nan	nan
MAM03895	Prolyl-Glutamatsyl-Lysine	nan	nan
MAM03897	Prolyl-Histidine	nan	nan
MAM03898	Prolyl-Histidyl-Tyrosine	nan	nan
MAM03899	Prolyl-Leucyl-Arginine	nan	nan
MAM03900	Prolyl-Lysyl-Proline	nan	nan
MAM03901	Prolyl-Phenylalanine	nan	nan
MAM03902	Prolyl-Prolyl-Arginine	nan	nan
MAM03903	Prolyl-Prolyl-Proline	nan	nan
MAM03904	Prolyl-Tryptophanyl-Lysine	nan	nan
MAM03905	Prolyl-Tryptophanyl-Threonine	nan	nan
MAM03906	Prolyl-Valyl-Glutamine	nan	nan
MAM03925	Seryl-Arginyl-Alanine	nan	nan
MAM03926	Seryl-Arginyl-Tryptophan	nan	nan
MAM03927	Seryl-Cysteinyl-Arginine	nan	nan
MAM03928	Seryl-Glycyl-Glutamate	nan	nan
MAM03929	Seryl-Lysyl-Histidine	nan	nan
MAM03930	Seryl-Phenylalanyl-Lysine	nan	nan
MAM03931	Seryl-Tryptophanyl-Histidine	nan	nan
MAM03983	Threonyl-Arginyl-Tyrosine	nan	nan
MAM03984	Threonyl-Asparaginyl-Tyrosine	nan	nan
MAM03986	Threonyl-Glutaminyl-Glutamate	nan	nan
MAM03987	Threonyl-Glutaminyl-Tyrosine	nan	nan
MAM03988	Threonyl-Histidinyl-Histidine	nan	nan
MAM03989	Threonyl-Isoleucyl-Arginine	nan	nan
MAM03990	Threonyl-Methionyl-Arginine	nan	nan
MAM03991	Threonyl-Phenylalanyl-Arginine	nan	nan
MAM03992	Threonyl-Seryl-Arginine	nan	nan
MAM03993	Threonyl-Threonyl-Arginine	nan	nan
MAM03994	Threonyl-Tyrosyl-Methionine	nan	nan
MAM04008	Tryptophanyl-Alanyl-Proline	nan	nan
MAM04009	Tryptophanyl-Arginyl-Alanine	nan	nan
MAM04010	Tryptophanyl-Aspartyl-Aspartate	nan	nan
MAM04011	Tryptophanyl-Glutaminyl-Glutamine	nan	nan
MAM04012	Tryptophanyl-Glutamyl-Glycine	nan	nan
MAM04013	Tryptophanyl-Glutamyl-Leucine	nan	nan
MAM04014	Tryptophanyl-Glutamyl-Proline	nan	nan
MAM04015	Tryptophanyl-Glutamyl-Tyrosine	nan	nan
MAM04017	Tryptophanyl-Glycyl-Leucine	nan	nan
MAM04018	Tryptophanyl-Glycyl-Phenylalanine	nan	nan
MAM04019	Tryptophanyl-Glycyl-Valine	nan	nan
MAM04020	Tryptophanyl-Histidyl-Methionine	nan	nan
MAM04021	Tryptophanyl-Isoleucyl-Lysine	nan	nan
MAM04022	Tryptophanyl-Isoleucyl-Tryptophan	nan	nan
MAM04023	Tryptophanyl-Leucyl-Valine	nan	nan
MAM04024	Tryptophanyl-Lysine	nan	nan
MAM04025	Tryptophanyl-Methionyl-Arginine	nan	nan
MAM04026	Tryptophanyl-Methionyl-Valine	nan	nan
MAM04027	Tryptophanyl-Phenylalanine	nan	nan
MAM04028	Tryptophanyl-Prolyl-Glycine	nan	nan
MAM04029	Tryptophanyl-Prolyl-Leucine	nan	nan
MAM04030	Tryptophanyl-Prolyl-Valine	nan	nan
MAM04031	Tryptophanyl-Seryl-Tyrosine	nan	nan
MAM04032	Tryptophanyl-Threonyl-Glutamate	nan	nan
MAM04033	Tryptophanyl-Threonyl-Isoleucine	nan	nan
MAM04034	Tryptophanyl-Threonyl-Tyrosine	nan	nan
MAM04035	Tryptophanyl-Tyrosyl-Glutamine	nan	nan
MAM04036	Tryptophanyl-Tyrosyl-Tyrosine	nan	nan
MAM04037	Tryptophanyl-Valyl-Aspartate	nan	nan
MAM04043	Tyrosyl-Alanine	nan	nan
MAM04044	Tyrosyl-Alaninyl-Phenylalanine	nan	nan
MAM04045	Tyrosyl-Arginyl-Glutamate	nan	nan
MAM04046	Tyrosyl-Arginyl-Serine	nan	nan
MAM04047	Tyrosyl-Aspartyl-Arginine	nan	nan
MAM04048	Tyrosyl-Cysteinyl-Glycine	nan	nan
MAM04049	Tyrosyl-Cysteinyl-Threonine	nan	nan
MAM04050	Tyrosyl-Glutamate	nan	nan
MAM04051	Tyrosyl-Leucyl-Arginine	nan	nan
MAM04052	Tyrosyl-Phenylalanyl-Tyrosine	nan	nan
MAM04053	Tyrosyl-Threonine	nan	nan
MAM04054	Tyrosyl-Tryptophanyl-Phenylalanine	nan	nan
MAM04055	Tyrosyl-Tyrosine	nan	nan
MAM04056	Tyrosyl-Valyl-Methionine	nan	nan
MAM04062	Valyl-Arginyl-Glycine	nan	nan
MAM04063	Valyl-Histidyl-Asparagine	nan	nan
MAM04064	Valyl-Leucyl-Phenylalanine	nan	nan
MAM04065	Valyl-Lysyl-Tyrosine	nan	nan
MAM04066	Valyl-Phenylalanyl-Arginine	nan	nan
MAM04067	Valyl-Prolyl-Tryptophan	nan	nan
MAM04068	Valyl-Seryl-Arginine	nan	nan
MAM04069	Valyl-Tryptophanyl-Phenylalanine	nan	nan
MAM04070	Valyl-Tryptophanyl-Valine	nan	nan
MAM04071	Valyl-Valine	nan	nan
MAM04016	Tryptophanyl-Glycyl-Aspartate	nan	nan
MAM03626	Glycylleucine	C02155	CHEBI:185298
MAM03394	L-Homocystine	nan	nan
MAM03481	Band Membrane Protein (Universal, Erythrocyte --> 2.1,3,4.1)	nan	nan
MAM03482	Band Membrane Protein (Methylated, Universal, Erythrocyte -> 2.1,3,4.1)	nan	nan
MAM03585	D-Galactosamine	C06377	CHEBI:18232
MAM03772	Menaquinone-10	nan	nan
MAM03773	Menaquinone-11	nan	nan
MAM03774	Menaquinone-7	nan	nan
MAM03776	Menaquinone-9	nan	nan
MAM02393	lipoamide	C00248	CHEBI:17460
MAM03775	Menaquinone-8	nan	nan
MAM03614	Glutarate	C00489	CHEBI:17859
MAM03590	2-Trans,6-Trans,10-Trans-Geranylgeranyl Diphosphate	nan	nan
MAM03193	(Z)-But-2-Ene-1,2,3-Tricarboxylate	nan	nan
MAM03771	(2S,3R)-3-Hydroxybutane-1,2,3-Tricarboxylate	nan	nan
MAM03407	N-Acetyl-Tyrosine	nan	nan
MAM03956	Succinyl-Acetoacetate	nan	nan
MAM03957	Succinylacetone	nan	nan
MAM04073	Vanilpyruvic Acid	nan	nan
MAM04072	Vanil-Lactate	nan	nan
MAM03778	N-Acetylvanilalanine	nan	nan
MAM03176	2-Hydroxy-3-Methyl-Valerate	nan	nan
MAM03186	2-Hydroxy-Isovalerate	nan	nan
MAM03189	2-Methyl-3-Hydroxy-Butyrate	nan	nan
MAM03192	2-Methyl-3-Oxo-Valeryl Coenzyme A	nan	nan
MAM03191	2-Methyl-3-Oxo-Valerate	nan	nan
MAM03190	2-Methyl-3-Hydroxy-Valerate	nan	nan
MAM03212	3-Hydroxy-3-Methyl-Glutarate	nan	nan
MAM03245	3-Methyl-Glutaconate	nan	nan
MAM03246	3-Methyl-Glutarate	nan	nan
MAM03886	Propionyl-Glycine	nan	nan
MAM03777	Mevalonate-Lactone	nan	nan
MAM03997	Tiglyl Glycine	nan	nan
MAM03964	Trans-Delta-2-Glutaryl Coenzyme A	nan	nan
MAM03222	3-Hydroxy-Glutaryl Coenzyme A	nan	nan
MAM03257	3-Hydroxy-Glutarate	nan	nan
MAM03613	Glutaconyl Coenzyme A	nan	nan
MAM03615	Glutaconate	nan	nan
MAM03227	3-Hydroxyisovaleric Acid	nan	nan
MAM03213	3-Hydroxy-Adipoyl Coenzyme A	nan	nan
MAM03214	3-Hydroxy-Adipate	nan	nan
MAM03259	3-Hydroxy-Sebacoyl Coenzyme A	nan	nan
MAM03258	3-Hydroxy-Sebacic Acid	nan	nan
MAM03261	3-Hydoxy-Suberyl Coenzyme A	nan	nan
MAM03260	3-Hydoxy-Suberic Acid	nan	nan
MAM03287	5-Hydroxyhexanoic Acid	nan	nan
MAM03314	7-Hydroxy-Octanoate	nan	nan
MAM03576	Ethylmalonyl Coenzyme A	nan	nan
MAM03575	Ethylmalonic Acid	nan	nan
MAM03660	Hexanoyl-Glycine	nan	nan
MAM03766	Methyl-Succinyl Coenzyme A	nan	nan
MAM03765	Methyl-Succinate	nan	nan
MAM03955	Suberyl-Glycine	nan	nan
MAM03277	4-Hydroxy-Butyrate	nan	nan
MAM03187	2-Hydroxy-Isocaproate	nan	nan
MAM03188	2-Hydroxy-Glutarate	nan	nan
MAM03981	7Z,10Z-Hexadecadienoic Acid	nan	nan
MAM03657	(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid	nan	nan
MAM03683	Trans-Delta-2-Heptadecanoyl Coenzyme A	nan	nan
MAM03682	Trans-Delta-2-Heptadecanoic Acid	nan	nan
MAM03568	Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid	nan	nan
MAM03283	5,8,11,14,17-Eicosapentenoic Acid	nan	nan
MAM01050	5,15-DiHETE	nan	CHEBI:72867
MAM00293	11-dehydro-thromboxane B2	nan	CHEBI:136539
MAM00373	15(R)-HEPE	nan	CHEBI:90819
MAM00619	25-hydroxycholesterol	nan	CHEBI:42977
MAM04074	Very Low Density Lipoprotein	nan	nan
MAM03692	Intermediate Density Lipoprotein	nan	nan
MAM03710	Low Density Lipoprotein	nan	nan
MAM03647	High Density Lipoprotein	nan	nan
MAM03511	Chylomicron Lipoprotein	nan	nan
MAM03565	Dopamine 4-O-Sulphate	nan	nan
MAM03564	Dopamine-4-O-Glucuronide	nan	nan
MAM03563	Dopamine-3-O-Glucuronide	nan	nan
MAM03197	3,4-Dihydroxyphenylethanol	nan	nan
MAM03282	5-S-Cysteinylglycine Dopa	nan	nan
MAM03295	6-Hydroxydopamine-Quinone	nan	nan
MAM03281	5-S-Cysteinyldopamine	nan	nan
MAM02160	2,3-Dihydro-1H-Indole-5,6-Dione	nan	nan
MAM03270	4-S-Glutathionyl-5,6-Dihydroxyindoline	nan	nan
MAM03863	Phytoceramide	nan	nan
MAM02749	phytosphingosine	nan	nan
MAM03883	Phytosphingosine-1-Phosphate	nan	nan
MAM03661	2-Hydroxyhexadecanal	nan	nan
MAM03970	biomass	nan	nan
MAM00517	12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid	nan	nan
MAM03207	3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid	nan	nan
MAM03206	3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid	nan	nan
MAM03208	3-dehydro-Deoxycholate	nan	nan
MAM03209	3-dehydro-Lithocholate	nan	nan
MAM03310	7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid	nan	nan
MAM03311	7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid	nan	nan
MAM03503	Cholic acid-24glucuronide, CA-24G	nan	nan
MAM03504	Cholic acid 3-sulfate	nan	nan
MAM03508	Chenodeoxycholic acid-24glucuronide, CDCA-24G	nan	nan
MAM03509	Chenodeoxycholic acid-3glucuronide, CDCA-3G	nan	nan
MAM03685	Hyocholic acid; gamma-Muricholate	C17649	CHEBI:81244
MAM03512	Coprostanol	nan	nan
MAM03536	Deoxycholic acid-24glucuronide, CDA-24G	nan	nan
MAM03537	Deoxycholic acid-3glucuronide, CDA-3G	nan	nan
MAM03538	Deoxycholic acid 3-sulfate	nan	nan
MAM03587	Glycocholic acid 3-sulfate	nan	nan
MAM03588	Glycochenodeoxycholic acid 3-sulfate	nan	nan
MAM03589	Glycodeoxycholic acid 3-sulfate	nan	nan
MAM03637	Glycoursodeoxycholic acid 3-sulfate	nan	nan
MAM03642	Hyocholic acid-24glucuronide, HCA-24G	nan	nan
MAM03643	Hyocholic acid-6glucuronide, HCA-6G	nan	nan
MAM03644	Hyodeoxycholic acid-24glucuronide, HDCA-24G	nan	nan
MAM03645	Hyodeoxycholic acid-6glucuronide, HDCA-6G	nan	nan
MAM03691	Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid	nan	nan
MAM03704	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid	nan	nan
MAM03707	Lithocholic acid-24glucuronide, CDCA-24G	nan	nan
MAM03708	Lithocholic acid-3glucuronide, CDCA-3G	nan	nan
MAM03709	Lithocholic acid 3-sulfate	nan	nan
MAM03962	Taurocholic acid 3-sulfate	nan	nan
MAM03963	Taurochenodeoxycholic acid 3-sulfate	nan	nan
MAM03965	Taurodeoxycholic acid 3-sulfate	nan	nan
MAM03996	Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine	C15516	CHEBI:52022
MAM04042	Tauroursodeoxycholic acid 3-sulfate	nan	nan
MAM04057	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid	nan	nan
MAM04058	Ursodeoxycholic acid 3-sulfate	nan	nan
MAM03959	Tacrolimus	nan	nan
MAM01817	12-HT or M-VI, 12-hydroxy tacrolimus	nan	nan
MAM01875	13-O-desmethyl tacrolimus, 13-DMT or M-I	nan	nan
MAM01818	13,31-O-Didesmethyl-tacrolimus	nan	nan
MAM03196	31-DMT or M-II, 31-O-desmethyl tacrolimus	nan	nan
MAM03278	4-OH-midazolam	nan	nan
MAM01888	1,4-Dihydroxy-midazolam	nan	nan
MAM01903	1'-OH-midazolam	nan	nan
MAM01891	15-DMT or M-III, 15-O-desmethyl tacrolimus	nan	nan
MAM01889	13,15-O-didesmethyl tacrolimus	nan	nan
MAM01890	15,31-O-Didesmethyl-tacrolimus	nan	nan
MAM01901	1-hydroxy S-ibuprofen-glucuronide	nan	nan
MAM01894	1-hydroxy S-ibuprofen	nan	nan
MAM01902	1'-OH-midazolam-glucuronide	nan	nan
MAM03756	Midazolam	nan	nan
MAM03177	2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid	nan	nan
MAM03179	2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone	nan	nan
MAM03178	2-hydroxy-atorvastatin-acyl-glucuronide	nan	nan
MAM03476	atorvastatin-acid	nan	nan
MAM03180	2-hydroxy-atorvastatin-lactone-glucuronide	nan	nan
MAM03479	atorvastatin-lactone	nan	nan
MAM03185	2-hydroxy S-ibuprofen-glucuronide	nan	nan
MAM03183	2-hydroxy-R-ibuprofen	nan	nan
MAM03184	2-hydroxy-S-ibuprofen	nan	nan
MAM03916	pravastatin	nan	nan
MAM03198	3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin	nan	nan
MAM03934	simvastatin lactone form	nan	nan
MAM03199	3',5'-dihydrodiol-simvastatin-lactone form	nan	nan
MAM03225	3-hydroxy S-ibuprofen-glucuronide	nan	nan
MAM03223	3-hydroxy R-ibuprofen	nan	nan
MAM03224	3-hydroxy S-ibuprofen	nan	nan
MAM03228	3''-hydroxy-lovastatin lactone form	nan	nan
MAM03229	3''-hydroxy-lovastatin acid form	nan	nan
MAM03236	3'-S-hydroxy-pravastatin-CoA	nan	nan
MAM03238	3'-S-hydroxy-pravastatin-tetranor-CoA	nan	nan
MAM03237	3'-S-hydroxy-pravastatin-tetranor	nan	nan
MAM03235	3'-S-hydroxy-pravastatin	nan	nan
MAM03239	3'-hydroxy-simvastatin-lactone form	nan	nan
MAM03240	3'-hydroxy-simvastatin-acid form	nan	nan
MAM03300	6'-beta-hydroxy simvastatin lactone	nan	nan
MAM03241	3-alpha-iso-pravastatin	nan	nan
MAM03256	3-hydroxy-acetaminophen	nan	nan
MAM03244	3-methoxy-acetaminophen	nan	nan
MAM03402	acetaminophen/paracetamol	nan	CHEBI:46195
MAM03269	4-beta-OH-gliclazide	nan	nan
MAM03634	Gliclazide	nan	nan
MAM03271	4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid	nan	nan
MAM03272	4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone	nan	nan
MAM03275	4-OH-midazolam-glucuronide	nan	nan
MAM04007	triol metabolite of pravastatin	nan	nan
MAM03279	3-keto-5,6,-dihydroxy-pravastatin	nan	nan
MAM03280	5,6-epoxy-3-alpha-iso-pravastatin	nan	nan
MAM03285	5-hydroxy-fluvastatin	nan	nan
MAM03286	5-hydroxy-fluvastatin-glucuronide	nan	nan
MAM03579	fluvastatin	nan	nan
MAM03289	6-alpha-OH-gliclazide	nan	nan
MAM03290	6-beta-OH-gliclazide	nan	nan
MAM03291	6-beta-OH-gliclazide-glucuronide	nan	nan
MAM03292	6'-beta-carboxy-simvastatin-lactone form	nan	nan
MAM03293	6'-beta-carboxy-simvastatin-acid form	nan	nan
MAM03304	6'-exomethylene-simvastatin-lactone form	nan	nan
MAM03294	6-epipravastatin	nan	nan
MAM03296	6'-beta-hydroxy-lovastatin lactone form	nan	nan
MAM03297	6'-beta-hydroxy-lovastatin-acid form	nan	nan
MAM03298	6'-beta-hydroxy-methyl-simvastatin-lactone form	nan	nan
MAM03299	6'-beta-hydroxy-methyl-simvastatin-acid form	nan	nan
MAM03301	6'-beta-hydroxy simvastatin acid	nan	nan
MAM03303	6'-exomethylene-lovastatin lactone form	nan	nan
MAM03302	6'-exomethylene-lovastatin-acid form	nan	nan
MAM03306	6-hydroxy-fluvastatin-glucuronide	nan	nan
MAM03305	6-hydroxy-fluvastatin	nan	nan
MAM03307	7-alpha-OH-gliclazide	nan	nan
MAM03308	7-beta-OH-gliclazide	nan	nan
MAM03309	7-beta-OH-gliclazide-glucuronide	nan	nan
MAM03312	7-hydroxy-3-alpha-iso-pravastatin	nan	nan
MAM03418	allopurinol	nan	nan
MAM03403	Acetaminophen glucuronide	nan	CHEBI:32636
MAM03404	acetaminophen-glutathione-conjugate	nan	CHEBI:32639
MAM03958	sulphate-conjugate-acetaminophen	nan	nan
MAM03801	oxypurinol	nan	nan
MAM03429	AM1 (cyclosporine)	nan	nan
MAM03420	AM19 (cyclosporine)	nan	nan
MAM03432	AM9 (cyclosporine)	nan	nan
MAM03423	AM1A (cyclosporine)	nan	nan
MAM03421	AM1A4N (cyclosporine)	nan	nan
MAM03427	AM1c (cyclosporine)	nan	nan
MAM03422	AM1Ac (cyclosporine)	nan	nan
MAM03424	AM1AL (cyclosporine)	nan	nan
MAM03426	AM1c9 (cyclosporine)	nan	nan
MAM03425	AM1c4N9 (cyclosporine)	nan	nan
MAM03520	cyclosporine	nan	nan
MAM03428	AM1c-glucuronide (cyclosporine)	nan	nan
MAM03430	AM4N9 (cyclosporine)	nan	nan
MAM03431	AM4N (cyclosporine)	nan	nan
MAM03478	atorvastatin-ether-glucuronide -G1	nan	nan
MAM03477	atorvastatin-acyl-glucuronide / G2	nan	nan
MAM03480	atorvastatin-lactone-ether-glucuronide / G3	nan	nan
MAM03507	S-carboxy ibuprofen glucuronide	nan	nan
MAM03505	R-carboxy ibuprofen	nan	nan
MAM03506	S-carboxy ibuprofen	nan	nan
MAM03513	carboxy-gliclazide	nan	nan
MAM03770	Methyl-hydroxy-gliclazide	nan	nan
MAM03515	cerivastatin-M1	nan	nan
